之,验证码,0.365136689
一次,验证码,0.312174746
在线,验证码,1.178777067
删除,验证码,-0.030622132
宝宝,验证码,-0.516942596
小店,验证码,-0.138126836
需要,验证码,0.333488678
淘宝,验证码,0.116661104
抱歉,验证码,-0.734517643
装,验证码,0.945585153
天,验证码,0.013612327
剩余,验证码,-0.434404955
源,验证码,0.651795196
星星,验证码,-0.321845207
鞋,验证码,-1.926888695
准备,验证码,-0.064925453
微,验证码,0.329704256
的,验证码,-0.149429903
帮忙,验证码,-0.289676827
完成,验证码,0.91839912
注册,验证码,0.816872206
输入,验证码,0.60271506
山,验证码,-0.054662651
火,验证码,-0.004469216
本店,验证码,-0.149839434
付款,验证码,0.275765657
使用,验证码,-0.169441066
室,验证码,-0.367421495
型,验证码,-0.509188394
造,验证码,-0.181556383
造型,验证码,0.018687564
沙,验证码,0.293881761
卡号,验证码,-0.85611468
心,验证码,-0.282581075
洗车,验证码,0.195597354
实收,验证码,0.547340696
办理,验证码,-0.626385468
商,验证码,-0.828009179
旅行,验证码,0.252529419
处理,验证码,-0.166555914
电脑,验证码,0.147884631
千里眼,验证码,0.111675347
豪华,验证码,0.141954144
阿里,验证码,0.04830116
最晚,验证码,0.096229988
请勿,验证码,0.826068459
确认,验证码,0.711894992
信息,验证码,0.257053171
网,验证码,6.01331107
热线,验证码,-0.249891809
海,验证码,0.303794454
深,验证码,-0.357947688
淘宝网,验证码,0.305222485
之前,验证码,0.462443682
操作,验证码,0.94085427
致电,验证码,0.504181948
卡片,验证码,-1.709172538
点,验证码,-0.384159537
形,验证码,-0.025626094
象,验证码,0.011812315
时,验证码,-0.062958633
房间,验证码,-0.145273897
到期,验证码,0.493193598
挂账,验证码,-0.041621731
刷卡,验证码,-0.013946975
卡扣,验证码,-0.227663023
支付,验证码,0.442641248
现金支付,验证码,0.040636566
优质,验证码,-0.124008875
护,验证码,0.073899502
城,验证码,-1.067788615
上课,验证码,-0.182019847
记得,验证码,-0.635995789
提示,验证码,-0.36446266
温馨,验证码,-0.434656458
课程,验证码,-0.243642912
专业,验证码,-0.201188401
信用,验证码,-0.005553705
认证,验证码,-0.099400641
上,验证码,-0.397667712
安,验证码,-0.132425548
短信,验证码,0.694945435
房,验证码,0.097173771
药,验证码,-0.007037535
拍下,验证码,-0.948752626
凯,验证码,-0.04223587
北,验证码,0.522910874
太,验证码,-0.037946266
德,验证码,-0.293588211
用户名,验证码,0.083522158
航,验证码,-0.031861883
食,验证码,-0.817747367
地址,验证码,-2.349667077
提前,验证码,0.071109291
提醒,验证码,-0.245056063
安排,验证码,0.253713163
宾馆,验证码,-0.367915722
库存,验证码,-0.094360465
有限,验证码,-0.37094193
及时,验证码,-0.135673339
到手,验证码,-0.057570398
保存,验证码,-0.065581451
社,验证码,0.166520558
修,验证码,0.027694384
忽略,验证码,0.852074966
手机,验证码,0.596659751
祝福,验证码,-0.650036228
预定,验证码,-0.14576703
台,验证码,0.292142587
平,验证码,0.31387028
广,验证码,0.020964329
资,验证码,-0.014126002
进行,验证码,-0.212940261
快,验证码,-0.181062776
泄露,验证码,-0.145473349
如非本人,验证码,0.686085404
如非,验证码,0.672752665
本人,验证码,0.790193105
他人,验证码,0.013814213
清,验证码,-0.023501896
尽快,验证码,0.119301004
开心,验证码,-0.073442059
妥善,验证码,1.287428437
保管,验证码,1.332980311
购,验证码,0.239565326
退回,验证码,0.044898344
宾,验证码,-0.35282073
随时,验证码,-0.323617594
团,验证码,0.073379039
天天快递,验证码,-0.027637546
包裹,验证码,0.130319949
剪吹,验证码,-0.026997476
全场,验证码,-0.030543292
满减,验证码,-2.554273435
查看,验证码,-0.036966349
有限公司,验证码,-0.052307199
影响,验证码,0.493664184
截止,验证码,0.008535264
所有,验证码,0.337377402
卖,验证码,0.312175063
健,验证码,0.520641936
康,验证码,0.078819613
纸质,验证码,-0.118094058
上线,验证码,-0.129610092
报告,验证码,-0.193423995
查阅,验证码,0.004444945
为准,验证码,0.240490101
公众,验证码,-0.00804723
关注,验证码,0.039212117
预留,验证码,-0.334006346
体检,验证码,-0.127284568
惊喜,验证码,-0.385031499
医,验证码,-0.262566189
院,验证码,-0.616087036
医院,验证码,-0.430129584
厂,验证码,0.255297063
代,验证码,1.073422381
以便,验证码,0.028774567
速度,验证码,0.030890281
已到,验证码,0.210871689
客,验证码,0.458381307
游,验证码,0.049476462
外,验证码,-0.070543454
栈,验证码,0.027348675
客栈,验证码,0.03142545
主,验证码,-0.097550988
题,验证码,-0.120666195
惠顾,验证码,0.277425383
打折,验证码,-2.145349971
一律,验证码,-0.049212993
服务满意,验证码,-0.13458636
牌,验证码,0.006898079
支付宝,验证码,-0.191033716
留言,验证码,-0.098530944
登录,验证码,-0.194197938
工作人员,验证码,0.040609833
名,验证码,-0.102637039
家,验证码,0.030039715
订单号,验证码,-0.478472186
寄出,验证码,-0.26445006
高兴,验证码,-0.123430062
分钟,验证码,-0.498196574
重新,验证码,0.129073007
超市,验证码,0.131045541
接收,验证码,-0.004381545
收货,验证码,-0.374651731
不便,验证码,-0.204561801
取件,验证码,-0.447480951
站,验证码,-0.489119024
路,验证码,-0.911467936
首次,验证码,0.118216653
计算,验证码,-0.016704252
提供,验证码,-0.228092543
提交,验证码,0.623751139
泄漏,验证码,0.899687734
奖金,验证码,-0.027946645
会议,验证码,0.214372226
入住,验证码,-0.242856337
领取,验证码,0.120967619
标准间,验证码,-0.114170999
税,验证码,-0.114831502
点击,验证码,0.283659903
默认,验证码,-0.01257945
委,验证码,0.07013146
组,验证码,0.148299821
报名,验证码,0.374766613
单间,验证码,-0.004140935
审核,验证码,0.119322843
水务,验证码,0.003563511
流,验证码,0.013672731
产,验证码,-0.087568222
江,验证码,0.171227565
融,验证码,-0.212003949
地点,验证码,0.115128485
立即,验证码,0.33339575
预付,验证码,-0.097205555
特惠,验证码,0.429283596
术,验证码,0.015380548
小时,验证码,0.035089982
端午,验证码,-0.643930335
道,验证码,0.863144061
面部,验证码,-0.04945759
特价,验证码,0.581933493
云,验证码,-0.199459318
预约,验证码,-0.197327859
能,验证码,-0.089417961
单,验证码,0.075616827
部,验证码,-0.03886805
玻璃,验证码,-0.163422007
满送,验证码,-0.161344847
粽子,验证码,-0.097017826
期间,验证码,0.361637672
费用,验证码,0.007537205
签到,验证码,-0.092958282
下午,验证码,0.002823655
入场,验证码,-0.034549948
准时,验证码,-0.088688695
学习,验证码,0.10205979
英语,验证码,-0.027221412
打电话,验证码,0.01621895
参与,验证码,0.297378804
加入,验证码,-0.424778696
尚未,验证码,0.125365795
区,验证码,0.12506042
申请,验证码,0.488127808
剪发,验证码,0.330586186
二维码,验证码,-0.143988358
套餐,验证码,0.273107379
同学,验证码,-0.032455349
迟到,验证码,-0.037734763
影,验证码,-0.184764458
摄,验证码,-0.187874489
收入,验证码,-0.284271369
儿童,验证码,0.004825941
统计,验证码,-0.020365465
摄影,验证码,-0.368943733
登陆,验证码,0.263026816
华,验证码,-1.261320317
州,验证码,-0.791745388
动,验证码,-0.305969992
传,验证码,-0.020247653
媒,验证码,0.002831778
盟,验证码,-0.100764766
联,验证码,-0.510483406
账号,验证码,-0.619382363
女士,验证码,-0.315035383
公,验证码,0.294223795
低至,验证码,-0.111054155
票,验证码,-0.007930186
车辆,验证码,0.174681928
好礼,验证码,0.009543615
器,验证码,-0.003600492
红包,验证码,-0.389966918
买送,验证码,-0.151201713
评论,验证码,-0.10130033
别,验证码,-0.057743319
特,验证码,0.267608445
特别,验证码,-0.305034421
投资,验证码,-0.013071479
修改,验证码,0.258474136
出席,验证码,0.025977151
老师,验证码,-0.098608211
更换,验证码,-0.02379421
贷,验证码,-0.036532946
果,验证码,-0.297031796
具,验证码,0.043728586
文,验证码,0.661434151
电子邮件,验证码,0.038339912
乐,验证码,-0.131349294
物流,验证码,-1.352910956
开业,验证码,0.168350568
饰,验证码,0.132044686
童,验证码,-0.202850525
品,验证码,0.091714925
旺旺,验证码,-0.404763163
惠,验证码,0.045314092
为您服务,验证码,-0.220599865
折扣,验证码,-1.652578191
新密码,验证码,0.730694493
重置,验证码,1.019504439
以防,验证码,0.661281342
农,验证码,-0.135475068
项目,验证码,0.864650036
佳,验证码,-0.654466961
奖品,验证码,0.02295879
最低,验证码,-0.200892375
南,验证码,0.057797062
学,验证码,0.210770306
大学,验证码,-0.020119295
大床,验证码,0.082360911
逛逛,验证码,0.01479429
男,验证码,-0.105252312
精,验证码,-0.213969393
莱,验证码,0.015041538
本,验证码,-0.042873885
借款,验证码,-0.065557922
收益,验证码,0.038459699
还款,验证码,-0.07973193
财,验证码,0.424287381
理财,验证码,0.177603313
全店,验证码,-0.003788217
折起,验证码,-0.189037064
公里,验证码,0.131015146
报价,验证码,0.131530033
足,验证码,0.294187404
水,验证码,0.029603529
车主,验证码,0.038211094
信,验证码,0.092215709
征信,验证码,0.014974246
到达,验证码,0.273754002
深圳市,验证码,0.026343178
优,验证码,0.697528063
不含,验证码,-0.11884082
智,验证码,-0.252122736
会议室,验证码,0.100990466
网址,验证码,0.01114595
易,验证码,0.41412589
先生,验证码,0.406011922
体,验证码,0.052347471
居,验证码,-0.365928958
转账,验证码,0.12863428
分,验证码,0.037980503
第,验证码,0.007176332
福,验证码,-0.065490529
携带,验证码,-0.331720358
截图,验证码,-0.429479849
缴费,验证码,0.018146711
逾期,验证码,0.119936539
缴纳,验证码,-0.022768553
资格,验证码,0.042303661
欠费,验证码,-0.007095367
现场,验证码,-0.226594159
要求,验证码,0.291489299
讲师,验证码,-0.004030181
物流显示,验证码,-0.050031427
邮,验证码,-0.025743486
钱,验证码,-0.189145777
翻山越岭,验证码,0.024341553
召开,验证码,0.008438934
确认收货,验证码,-0.06454336
协,验证码,0.018239145
上午,验证码,0.281259405
护肤,验证码,-0.015621077
买家秀,验证码,-0.035064754
企,验证码,0.09718344
官,验证码,0.056394837
方,验证码,-0.089257486
降价,验证码,-0.033896978
行程,验证码,0.2094761
爵,验证码,0.029429407
考试,验证码,0.072354657
用,验证码,0.614916688
多谢,验证码,0.019003597
作业,验证码,0.017626882
发布会,验证码,0.023462688
妆,验证码,-0.046578006
仕,验证码,-0.02955
数,验证码,0.095020054
忠华,验证码,0.003334598
颜,验证码,-0.08551261
余次,验证码,-0.127696955
觉,验证码,-0.005259529
校,验证码,0.334298991
雅,验证码,-0.345354401
备好,验证码,0.235424119
端午节,验证码,-0.427379077
日子,验证码,-0.361540753
促销,验证码,0.061091823
大促,验证码,-0.107868849
保,验证码,0.023376697
直,验证码,0.366682878
抢购,验证码,-0.143378408
告急,验证码,0.006798769
衣,验证码,0.3978439
轻信,验证码,0.123225704
最大,验证码,0.085447808
身体健康,验证码,-0.393648776
飞到,验证码,-0.011937018
火箭,验证码,-0.029461056
结束,验证码,0.079575792
来袭,验证码,0.00206049
买一送一,验证码,-0.024348986
避免,验证码,0.077015965
准时到达,验证码,0.075941854
上市,验证码,0.01874097
寓,验证码,0.033966099
虹桥,验证码,-0.053615719
出票,验证码,-0.044507052
旅途愉快,验证码,-0.135513424
登机,验证码,-0.164089918
航站楼,验证码,-0.118202206
手续,验证码,-0.249060009
票号,验证码,-0.098853135
机场,验证码,-0.36935408
SMS,验证码,-0.005910788
verfication,验证码,-0.007896881
收藏,验证码,0.06154136
确保,验证码,0.028418575
一直,验证码,0.107013832
valid,验证码,-0.003655345
万,验证码,-0.27066477
师,验证码,-0.084495125
教师,验证码,-0.009912085
珠,验证码,-0.049851074
隐形,验证码,-0.053260597
车险,验证码,-0.20255217
造成,验证码,-0.092096638
毕业,验证码,0.029694494
面试,验证码,-0.061737914
简历,验证码,-0.007355407
路上,验证码,-0.22539476
醒,验证码,-0.016780048
电商,验证码,-0.011458952
限时,验证码,-0.176831092
秒杀,验证码,-0.043276684
钱包,验证码,-0.192075275
限量,验证码,-0.164007629
邦,验证码,-0.206421783
合计,验证码,-0.020538333
仅限,验证码,-0.199819923
包邮,验证码,-0.076951724
这个,验证码,-0.201588234
汇,验证码,0.012518121
风,验证码,-0.174658404
卡,验证码,-0.153550693
私心,验证码,0.028673567
方才,验证码,0.035711749
探马,验证码,0.035711749
来报,验证码,0.069270324
想着,验证码,0.026634192
当面,验证码,-0.017345369
驾,验证码,0.109531228
爱车,验证码,-0.541772463
上新,验证码,-0.050022327
学生,验证码,0.01197084
EMS,验证码,-0.064723986
保险,验证码,0.309195755
亚,验证码,0.382030445
合,验证码,0.210426983
学校,验证码,0.040432105
保持,验证码,-0.503713131
发工资,验证码,-0.044036781
实发,验证码,-0.0351158
个税,验证码,-0.001814476
公积金,验证码,0.00147164
工资,验证码,-0.04331143
社保,验证码,-0.009423773
田,验证码,-0.080789084
维,验证码,0.116524191
内部,验证码,0.044749866
顺丰,验证码,-0.090728571
店址,验证码,0.00272398
酷,验证码,0.010739539
火速,验证码,-0.026837653
马,验证码,0.065290751
超值,验证码,-0.049257562
五险一金,验证码,-0.012759069
应发,验证码,-0.031459364
基本工资,验证码,-0.048356252
绩效工资,验证码,-0.021738129
景,验证码,-0.057387076
验收,验证码,-0.020706882
收费,验证码,0.040375667
通畅,验证码,-0.120058785
婚,验证码,-0.246613759
纱,验证码,-0.254360191
分享,验证码,-0.100216319
家长,验证码,0.047453934
自,验证码,0.017487847
茵,验证码,0.008633109
先到先得,验证码,-0.097199203
数学,验证码,-0.033121636
团购,验证码,0.224220509
九,验证码,-0.02006967
回馈,验证码,-0.197950517
镖局,验证码,-0.061997948
建,验证码,0.055468711
丸,验证码,-0.000771723
宝爸,验证码,-0.028089352
宝妈,验证码,0.001920984
技,验证码,-0.168476395
悦,验证码,-0.093401184
来,验证码,0.12081343
德邦,验证码,-0.044211869
众,验证码,0.197723775
乘机,验证码,-0.074006852
起飞,验证码,-0.161090896
内,验证码,0.18276703
火爆,验证码,-0.05491066
披星戴月,验证码,-0.12856059
飞奔,验证码,-0.160574495
铺,验证码,-0.198505611
威,验证码,-0.093404499
汇通,验证码,-0.07574831
最高,验证码,-0.228395494
训,验证码,0.107717759
摩,验证码,0.039762769
捷,验证码,0.575475162
上架,验证码,0.010403931
最近,验证码,-0.013200963
身,验证码,0.148947335
放价,验证码,-0.060194879
猫,验证码,0.063641688
邮政,验证码,-0.05144809
中通,验证码,-0.143881798
疯抢,验证码,-0.023855999
紧张,验证码,-0.00147559
司,验证码,0.143713347
小寿星,验证码,0.132794039
到来之,验证码,0.151078519
额度,验证码,0.007010041
不计,验证码,-0.083986201
交强险,验证码,-0.119006377
车船,验证码,-0.032924323
商业,验证码,-0.017480724
车损,验证码,-0.133491728
免赔,验证码,-0.097513972
交强,验证码,-0.109113567
三者,验证码,-0.105027902
吴,验证码,-0.008736494
检测,验证码,-0.317379981
重,验证码,-0.023504734
已降,验证码,-0.031779602
限,验证码,0.01056349
新老顾客,验证码,-0.00627013
老顾客,验证码,-0.061400638
营业厅,验证码,0.01612503
教学,验证码,-0.037853707
就诊,验证码,-0.113223634
未收,验证码,-0.002845431
为止,验证码,-0.036816764
丝,验证码,-0.539385169
木,验证码,-0.191111591
开抢,验证码,-0.075892322
学费,验证码,0.012708409
出库,验证码,-0.029303842
新老客户,验证码,-0.127723149
老客户,验证码,-0.252040502
低价,验证码,-0.049714226
限购,验证码,-0.034218283
狂欢,验证码,-0.008938839
假,验证码,-0.270863789
集,验证码,0.048811605
护发,验证码,0.001557942
洗,验证码,0.099741278
限量款,验证码,-0.024753371
良好,验证码,-0.039722051
外教,验证码,0.002744852
张,验证码,0.067104134
环境,验证码,-0.084895505
航班,验证码,-0.230355699
苏,验证码,-0.097859275
贸,验证码,-0.069922637
房价,验证码,-0.226689789
双人间,验证码,-0.041231833
医保,验证码,0.009386317
物业,验证码,-0.14023504
业主,验证码,-0.01968155
有,验证码,0.012095465
简,验证码,0.009165804
付邮,验证码,-0.070352463
尼,验证码,0.404120728
码,验证码,0.209402611
姆,验证码,-0.00942773
西,验证码,0.040476454
男人,验证码,0.005043724
换新,验证码,0.0060702
平均,验证码,-0.068298575
采购,验证码,0.080506126
回购,验证码,-0.006435758
性价比,验证码,0.013154807
用水,验证码,0.028983167
我,验证码,0.08705518
丰,验证码,-0.050591555
朋友圈,验证码,0.006482801
淘,验证码,0.063997809
民,验证码,0.037023707
航空,验证码,-0.215180497
户号,验证码,-0.00200097
软,验证码,0.188457943
刘,验证码,0.010041894
钟,验证码,0.002732196
旅,验证码,-0.009554449
有人,验证码,-0.006624985
店长,验证码,-0.01257057
嘉,验证码,-0.31047674
病例,验证码,-0.003483758
续保,验证码,0.191967853
申,验证码,-0.147104194
旅游,验证码,-0.086222479
租,验证码,0.013654851
费元,验证码,0.00294401
络,验证码,0.884375384
铭,验证码,-0.011125818
掌上,验证码,-0.101661064
口腔,验证码,-0.208771808
黄,验证码,-0.072914729
货运,验证码,-0.024867571
标的,验证码,0.043344885
锅,验证码,-0.009219296
账单,验证码,-0.002320401
门诊,验证码,0.028376953
预存,验证码,0.045965263
换季,验证码,-0.001809244
高额,验证码,0.020059805
房费,验证码,-0.083368378
出租率,验证码,-0.06137524
加床,验证码,-0.06632494
实况,验证码,-0.071505626
出租房,验证码,-0.061870257
双语,验证码,-0.051975156
诚,验证码,-0.217550561
盛,验证码,-0.117472281
水费,验证码,0.015399974
房号,验证码,-0.048010589
班次,验证码,-0.017340794
政,验证码,-0.02486638
酬宾,验证码,-0.011932274
骨科,验证码,-0.002377605
迪,验证码,-0.007602024
韵,验证码,-0.079255732
周期,验证码,0.001878475
省,验证码,0.037280065
我院,验证码,-0.026013873
医生,验证码,-0.107659052
检,验证码,-0.043357095
镖号,验证码,-0.01613976
小学,验证码,0.050783977
中铁,验证码,-0.001310852
节日快乐,验证码,-0.142901814
我校,验证码,0.001060449
教室,验证码,-0.055406299
报考,验证码,-0.003480206
学期,验证码,-0.008858962
成绩,验证码,-0.0091768
成绩单,验证码,-0.007142014
挂号,验证码,0.033618293
投,验证码,0.04337553
违约金,验证码,0.001542773
金融,验证码,-0.207145791
辅导课,验证码,-0.00396165
高校,验证码,0.0073453
车船税,验证码,-0.001636693
保费,验证码,0.026063449
现,验证码,0.265790774
专家门诊,验证码,0.002059179
挂号费,验证码,0.018542165
科室,验证码,-0.004387606
校区,验证码,0.002821164
县,验证码,-0.078848823
了,验证码,0.001073254
记,验证码,-0.02748582
骏,验证码,0.040303589
申通,验证码,-0.139972039
百世,验证码,-0.055129376
票务,验证码,-0.035702154
还款日,验证码,-0.035648154
本期,验证码,-0.010049351
韵达,验证码,-0.057535044
机票,验证码,-0.023687036
旅客,验证码,0.005310678
招,验证码,0.016353679
代签,验证码,-0.035188215
大巴,验证码,-0.005200807
应还,验证码,-0.018799559
程,验证码,0.106005277
远,验证码,0.021851577
内科,验证码,0.000661472
险,验证码,0.042971044
取票,验证码,0.010964288
住宿,验证码,-0.047478816
庆,验证码,-0.03563716
中通快递,验证码,-0.052400979
代扣,验证码,0.01827348
货号,验证码,-0.074818183
应交费,验证码,-0.000191284
车次,验证码,-0.00248034
分期,验证码,0.022648143
到院,验证码,-0.00016861
加课,验证码,0.002500785
菌,验证码,-0.003128212
钢琴课,验证码,-0.003973799
赁,验证码,0.014121138
第二件,验证码,-0.022469494
演出,验证码,0.012883582
物业费,验证码,-0.014184904
尿片,验证码,-0.012589603
保单,验证码,-0.017328759
满就送,验证码,-0.004192695
授信额度,验证码,-0.018665581
股份,验证码,-0.00692102
妇科,验证码,-0.010877195
消化科,验证码,0.000817264
会员折,验证码,-0.049693724
放,验证码,-0.042080123
班结,验证码,-0.016634916
放款,验证码,0.00838641
物管处,验证码,-0.000685964
优速,验证码,-0.032267887
全峰,验证码,-0.019095118
安能,验证码,-0.02808999
物业公司,验证码,-0.005424907
新货,验证码,-0.0019601
改价,验证码,-0.012685095
借,验证码,0.013458507
高达,验证码,0.023057574
早教,验证码,-0.118464288
租金,验证码,0.006807627
高升本,验证码,-0.0
成人高考,验证码,-0.002585865
专升本,验证码,-0.000609171
国通,验证码,-0.053889386
眼科,验证码,0.000190575
划扣,验证码,-0.007697086
剧,验证码,-0.011107954
口腔科,验证码,-0.033067211
耳鼻喉科,验证码,-0.006196224
打款,验证码,0.010317609
皮肤科,验证码,0.003004852
需穿,验证码,-0.02352275
足够,验证码,0.007772204
牙科,验证码,-0.011643671
用水户,验证码,8.6487e-05
晟邦,验证码,-0.038670685
奥数,验证码,0.003859337
物理课,验证码,-0.005039519
期末考试,验证码,0.006272177
期末,验证码,0.009390638
下期,验证码,-0.009072007
借款人,验证码,0.007346707
劲爆,验证码,-0.024358682
进群,验证码,0.004787285
主银,验证码,-0.006946804
伦家,验证码,-0.007018583
新客户,验证码,-0.000405943
售价,验证码,-0.015386113
试卷,验证码,0.002459784
千载难逢,验证码,-0.020001957
增益,验证码,0.000883939
病历,验证码,0.004970066
日用品,验证码,-0.006776056
大班,验证码,-0.004013735
妙,验证码,-0.012395748
留学,验证码,0.006104179
缴款,验证码,0.004168069
小班,验证码,-0.008217559
教学大纲,验证码,0.00431097
英语课程,验证码,-0.000944126
辅导班,验证码,-0.005304464
统考,验证码,-0.005696933
考点,验证码,-0.00809389
专八,验证码,0.000374157
宅急送,验证码,-0.016679814
足额,验证码,0.004725124
安钢,验证码,0.003195981
湿疹,验证码,-0.005481585
胸贴,验证码,-0.023149745
前一晚,验证码,-0.019163945
做妆面,验证码,-0.016395504
罚息,验证码,0.023045395
物业管理,验证码,-0.00785847
候诊,验证码,0.001503073
平西,验证码,-0.002964622
圳,验证码,-0.294086663
神经内科,验证码,0.003506147
停诊,验证码,-0.002887853
病区,验证码,-0.005221894
病案,验证码,-0.001452494
危机,验证码,-0.001452494
病人,验证码,0.00028537
快捷快递,验证码,0.012695395
加购,验证码,-0.023832493
货站,验证码,-0.015433138
拜,验证码,0.002651672
聘,验证码,0.003949048
美加英,验证码,0.002415146
指点迷津,验证码,0.002415146
解惑,验证码,0.004874672
新东方,验证码,0.008502388
汇文,验证码,0.0009836
溧,验证码,-0.000282369
金达,验证码,-0.003378292
市价,验证码,0.002814082
开拍,验证码,0.000651711
联邦,验证码,-0.015338702
customer,验证码,-0.0
速尔,验证码,-0.025792978
髮,验证码,0.003084317
